"","Coauthor","Paper","Journal","AuthorID","PaperNO","PaperID"
"125","S Lee; Hyonwoo Seung ; Taewoong Jeon","An Integrated Push/Pull Buffer Management Method in Multimedia Communication Environments ","LCTES Languages Compilers and Tools for Embedded Systems","14","14_2 S Lee; Hyonwoo Seung ; Taewoong Jeon<","125"
"126","S Lee; Hyonwoo Seung ; Taewoong Jeon","Embedding built-in tests in hot spots of an object-oriented framework ","SIGPLAN Special Interest Group Programming Languages Notices","14","14_3 S Lee; Hyonwoo Seung ; Taewoong Jeon<","126"
"127","S Lee; Hyonwoo Seung ; Sunghwan Roh ; Taewoong Jeon","The Design and Implementation of an Object-Oriented Process Control Loop Framework ","AISA Advanced Internet Services and Applications","14","14_4 S Lee; Hyonwoo Seung ; Sunghwan Roh ; Taewoong Jeon<","127"
"128","S Lee; Hyonwoo Seung ; Taewoong Jeon","Increasing the Testability of Object-Oriented Frameworks with Built-in Tests ","AISA Advanced Internet Services and Applications","14","14_5 S Lee; Hyonwoo Seung ; Taewoong Jeon<","128"
"129","S Lee; Hyungill Kim ; Jongwon Lee","A Network Channel Buffer Scheduling Algorithm for an Interactive VOD Server ","FTDCS Future Trends Distributed Computing Systems","14","14_6 S Lee; Hyungill Kim ; Jongwon Lee<","129"
"130","S Lee; Hyungill Kim ; Jongwon Lee","Scheduling of Hard Aperiodic Tasks in Hybrid Static/Dynamic Priority Systems ","Workshop Languages Compilers amp Tools for Real Time Systems","14","14_7 S Lee; Hyungill Kim ; Jongwon Lee<","130"
"131","S Lee; Byeong-Soo Jeong ; Daeho Kim","Optimistic Secure Real-Time Concurrency Control Using Multiple Data Version ","LCTES Languages Compilers and Tools for Embedded Systems","14","14_10 S Lee; Byeong-Soo Jeong ; Daeho Kim<","131"
"132","S Lee; Hyungill Kim ; Jongwon Lee","Scheduling Soft Aperiodic Tasks in Adaptable Fixed-Priority Systems ","Operating Systems Review","14","14_8 S Lee; Hyungill Kim ; Jongwon Lee<","132"
"133","S Lee; Byeong-Soo Jeong ; Hyonwoo Seung","A Secure Dynamic Copy Protocol in Real-Time Secure Database Systems ","Workshop Languages Compilers and Tools for Embedded Systems","14","14_11 S Lee; Byeong-Soo Jeong ; Hyonwoo Seung<","133"
"134","S Lee; Byeong-Soo Jeong ; Hyung-Il Kim ; Young-Rae Hong","Design and Implementation of the Content Manager in a Multimedia Streaming Framework ","PDPTA Parallel and Distributed Processing Techniques and Applications","14","14_9 S Lee; Byeong-Soo Jeong ; Hyung-Il Kim ; Young-Rae Hong<","134"
"135","S Lee; Hyonwoo Seung ; Taewoong Jeon","An Integrated Push/Pull Buffer Management Method in Multimedia Communication Environments ","LCTES Languages Compilers and Tools for Embedded Systems","14","14_12 S Lee; Hyonwoo Seung ; Taewoong Jeon<","135"
"136","S Lee; Hyonwoo Seung ; Taewoong Jeon","Embedding built-in tests in hot spots of an object-oriented framework ","SIGPLAN Special Interest Group Programming Languages Notices","14","14_13 S Lee; Hyonwoo Seung ; Taewoong Jeon<","136"
"137","S Lee; Tzilla Elrad ; Ufuk Verun","Extending Working Evnrironments for the Development of Reactive/Adaptive Systems with Intelligent Controls ","Europe","14","14_14 S Lee; Tzilla Elrad ; Ufuk Verun<","137"
"138","S Lee; Choong Seon Hong ; Zhaowei Qu","A QoS Provision Architecture for Mobile IPv over MPLS Using HMAT ","EurAsia ICT International Conference Telecommunications","14","14_15 S Lee; Choong Seon Hong ; Zhaowei Qu<","138"
"139"," Sugh-Hoon Lee","Retransmission Scheme for MPEG Streams in Mission Critical Multimedia Applications ","EUROMICRO","14","14_16  Sugh-Hoon Lee<","139"
"140","S Lee; Chong-Sun Hwang ; SungSuk Kim","Using reordering technique for mobile transaction management in broadcast environments ","Data Knowl Eng","15","15_10 S Lee; Chong-Sun Hwang ; SungSuk Kim<","140"
"141","S Lee; Chong-Sun Hwang ; HeonChang Yu","Revisiting Transaction Management in Multidatabase Systems ","Distributed and Parallel Databases","15","15_11 S Lee; Chong-Sun Hwang ; HeonChang Yu<","141"
"142","S Lee; Chong-Sun Hwang ; Masaru Kitsuregawa","Using Predeclaration for Efficient Read-Only Transaction Processing in Wireless Data Broadcast ","IEEE Trans Knowl Data Eng","15","15_12 S Lee; Chong-Sun Hwang ; Masaru Kitsuregawa<","142"
"143","S Lee; Chong-Sun Hwang ; HeonChang Yu ; SungSuk Kim","Optimistic Scheduling Algorithm for Mobile Transactions Based on Reordering ","Data Management","15","15_13 S Lee; Chong-Sun Hwang ; HeonChang Yu ; SungSuk Kim<","143"
"144","S Lee; Chong-Sun Hwang ; Soon Young Jung ; SungSuk Kim","O-PreH: Optimistic Transaction Processing Algorithm based on Pre-Reordering in Hybrid Broadcast Environments ","CIKM International Conference Information and Knowledge Management","15","15_14 S Lee; Chong-Sun Hwang ; Soon Young Jung ; SungSuk Kim<","144"
"145","S Lee; Chong-Sun Hwang ; WonGye Lee","A Uniform Approach to Global Concurrency Control and Recovery in Multidatabase Environment ","CIKM International Conference Information and Knowledge Management","15","15_15 S Lee; Chong-Sun Hwang ; WonGye Lee<","145"
"146","S Lee; Chong-Sun Hwang ; Soon Young Jung","A New Conflict Relation for Concurrency Control and Recovery in object-based Databases ","CIKM International Conference Information and Knowledge Management","15","15_16 S Lee; Chong-Sun Hwang ; Soon Young Jung<","146"
"147","S Lee; Chong-Sun Hwang ; JeHyok Ryu ; MoonBae Song","Considering Mobility Patterns in Moving Objects Database ","ICPP International Conference Parallel Processing","15","15_1 S Lee; Chong-Sun Hwang ; JeHyok Ryu ; MoonBae Song<","147"
"148","S Lee; Chong-Sun Hwang ; Soon Young Jung","A New Weaker Conflict Relation in Semantics-Based Concurrency Control ","OOIS Object Oriented Information Systems","15","15_2 S Lee; Chong-Sun Hwang ; Soon Young Jung<","148"
"149","S Lee; Chong-Sun Hwang ; Masaru Kitsuregawa","Efficient Processing of Wireless Read-only Transactions in Data Broadcast ","RIDE Research Issues Data Engineering","15","15_3 S Lee; Chong-Sun Hwang ; Masaru Kitsuregawa<","149"
"150","S Lee; Chong-Sun Hwang ; HeonChang Yu","Caching and Concurrency Control in Mobile Client/Server Database Systems ","CODAS The Second International Symposium Cooperative Database Systems for Advanced Applications","15","15_4 S Lee; Chong-Sun Hwang ; HeonChang Yu<","150"
"151","S Lee; Chong-Sun Hwang ; Soon Young Jung","Concurrency Control Using a New Weaker Conflict Relation ","DEXA Database and Expert Systems Applications Workshop","15","15_5 S Lee; Chong-Sun Hwang ; Soon Young Jung<","151"
"152","S Lee; Chong-Sun Hwang ; Masaru Kitsuregawa","Using Predeclaration for Efficient Read-only Transaction Processing in Wireless Data Broadcast ","ICDCS International Conference Distributed Computing Systems","15","15_6 S Lee; Chong-Sun Hwang ; Masaru Kitsuregawa<","152"
"153","S Lee; Chong-Sun Hwang ; Won-Gyu Lee","A unified approach to global concurrency control and global deadlocks in a multidatabase environment ","ICPADS International Conference Parallel and Distributed Systems","15","15_7 S Lee; Chong-Sun Hwang ; Won-Gyu Lee<","153"
"154","S Lee; Chong-Sun Hwang ; HeongChang Yu","Supporting Transactional Cache Consistency in Mobile Database Systems ","MobiDE","15","15_8 S Lee; Chong-Sun Hwang ; HeongChang Yu<","154"
"155","S Lee; Chong-Sun Hwang","Unified Protocols of Concurrency Control and Recovery in Distributed Object-based Databases ","Comput J","15","15_9 S Lee; Chong-Sun Hwang<","155"
"156","S Lee;D S Kim;S Y Lee;R M Kil"," Auditory processing of speech signals for robust speech recognition in real-world noisy environments "," IEEE Transactions Speech and Audio Processing P","16","16_10 S Lee;D S Kim;S Y Lee;R M Kil<","156"
"157","S Lee;Doh-Suk Kim ; Hoon Kim ; Jae-Hoon Jeong","Speaker adaptation based on judge neural networks for real world implementations of Voice-Command systems ","Inf Sci","16","16_11 S Lee;Doh-Suk Kim ; Hoon Kim ; Jae-Hoon Jeong<","157"
"158","Su-In Lee","Top-Down Attention Control at Feature Space for Robust Pattern Recognition ","Biologically Motivated Computer Vision","16","16_12 Su-In Lee<","158"
"159","S Lee;Michael Mozer","Robust Recognition of Noisy and Superimposed Patterns via Selective Attention ","NIPS Neural Information Processing Systems","16","16_13 S Lee;Michael Mozer<","159"
"160","S Lee;Cheol Hoon Park ; Jung-Wook Cho","On-line Handwritten Character Recognition by a Hybrid Method based on Neural Networks and Pattern Matching ","IWANN International Work Conference Artificial and Natural Neural Networks","16","16_14 S Lee;Cheol Hoon Park ; Jung-Wook Cho<","160"
"161","S Lee;Ki-Young Park ; Marwan A Jabri ; Terrence J Sejnowski","Properties of Independent Components of Self-Motion Optical Flow ","ISMVL IEEE INTERNATIONAL SYMPOSIUM MULTIPLE VALUED LOGIC","16","16_15 S Lee;Ki-Young Park ; Marwan A Jabri ; Terrence J Sejnowski<","161"
"162","S Lee;Ki-Young Park","Out-of-Vocabulary Rejection based on Selective Attention Model ","Neural Processing Letters","16","16_16 S Lee;Ki-Young Park<","162"
"163","S Lee;Hyung-Min Park ; Un-Min Bae","Top-down attention to complement independent component analysis for blind signal separa ","Neurocomputing","16","16_17 S Lee;Hyung-Min Park ; Un-Min Bae<","163"
"164","S Lee;Song-Yee Yoon","Training Algorithm with Incomplete Data for Feed-Forward Neural Networks ","Neural Processing Letters","16","16_18 S Lee;Song-Yee Yoon<","164"
"165","S Lee;Jim Austin ; Rhee Man Kil","Building information systems based on neural networks ","Neurocomputing","16","16_1 S Lee;Jim Austin ; Rhee Man Kil<","165"
"166","S Lee;U M Bae;T W Lee;S Y Lee"," Blind signal separation in teleconferencing using the ICA mixture model "," Electronics Letters P","16","16_2 S Lee;U M Bae;T W Lee;S Y Lee<","166"
"167","S Lee;Un-Min Bae","Combining ICA and Top-Down Attention for Robust Speech Recognition ","NIPS Neural Information Processing Systems","16","16_3 S Lee;Un-Min Bae<","167"
"168","S Lee;Jung-Wook Cho","Active Noise Canceling Using Analog Neuro-Chip with On-Chip Learning Capability ","NIPS Neural Information Processing Systems","16","16_4 S Lee;Jung-Wook Cho<","168"
"169","S Lee;Jung-Wook Cho","Analog on-chip-learning for active noise canceling ","Neurocomputing","16","16_5 S Lee;Jung-Wook Cho<","169"
"170","S Lee;Aapo Hyv&auml;rinen ; Shun-ichi Amari ; Te-Won Lee ; V David S&aacute;nchez A ","Blind signal separation and independent component analysis ","Neurocomputing","16","16_6 S Lee;Aapo Hyv&auml;rinen ; Shun-ichi Amari ; Te-Won Lee ; V David S&aacute;nchez A <","170"
"171","S Lee;Ju-Seog Jang ; Sang-Yung Shin","An Optimization Network for Matrix Inversion ","NIPS Neural Information Processing Systems","16","16_7 S Lee;Ju-Seog Jang ; Sang-Yung Shin<","171"
"172","S Lee;So-Young Jeong","Adaptive learning algorithms to incorporate additional functional constraints into neural networks ","Neurocomputing","16","16_8 S Lee;So-Young Jeong<","172"
"173","S Lee;J H Jeong;H Kim;D S Kim;S Y Lee"," Speaker adaptation based on judge neural networks for real world implementation of Voice-Command system "," Information Sciences P","16","16_9 S Lee;J H Jeong;H Kim;D S Kim;S Y Lee<","173"
"174","S Lee;S H Lee;S J Kim;W Kim; S H Lee","The BORD Benchmark for Object-oriented Databases,","Springer Verlag Lecture Notes Computer Science pages","17","17_30 S Lee;S H Lee;S J Kim;W Kim; S H Lee<","174"
"175","S Lee;G S Na;S H Lee; S H Lee","Interoperability of Event Channels of the Event Service of CORBA in Java ORB Environment,","Proceedings of the Web Engineering Workshop Toronto","17","17_31 S Lee;G S Na;S H Lee; S H Lee<","175"
"176","S Lee;G S Na;S H Lee; S H Lee","Interoperability of Event Service in Java ORB Environment,","Proceedings of the th international Workshop Database and Expert Systems Applications pages","17","17_32 S Lee;G S Na;S H Lee; S H Lee<","176"
"177","S Lee;G S Na;S H Lee; S H Lee","Push Technology in Java ORB Environment, Journal of Computer Science and Information Management,","","17","17_33 S Lee;G S Na;S H Lee; S H Lee<","177"
"178","S Lee;S H Le e an d L J He nschen; S H Lee","Su bstitution-based Compilation of Extended Rules in Deductive Databases,","Springer Verlag Lecture Notes Artificial Intelligence ed J Siekmann pages","17","17_34 S Lee;S H Le e an d L J He nschen; S H Lee<","178"
"179","S Lee;Y C Park;P I Scheuermann;S H Lee; S H Lee","Transaction Processing, in Proceedings of the IEEE Eighth International Conference on Data Engineering,","pages","17","17_35 S Lee;Y C Park;P I Scheuermann;S H Lee; S H Lee<","179"
"180","S Lee;Peter Scheuermann ; Young Chul Park","A Periodic Deadlock Detection and Resolution Algorithm with a New Graph Model for Sequential Transaction Processing ","ICDE International Conference Data Engineering","17","17_36 S Lee;Peter Scheuermann ; Young Chul Park<","180"
"181","S Lee;; S H Lee","Extending the Expressive Power of Deductive Databases,","Ph D Dissertation Department of Electrical Engineering and Computer Science Northwestern University","17","17_1 S Lee;; S H Lee<","181"
"182","S Lee;; S H Lee","On Compilation of Integrity Constraints against Transaction Updates,","Master Thesis Department of Electrical Engineering and Computer Science Northwestern University","17","17_2 S Lee;; S H Lee<","182"
"183","Dong-Hoon Choi ; Sang-goo Lee","A Logic Database System with Extended Functionality ","COMPSAC International Computer Software and Applications Conference","17","17_3 Dong-Hoon Choi ; Sang-goo Lee<","183"
"184","S Lee;Lawrence J Henschen","Evaluation of Extended Recursive Queries in Deductive Databases ","DASFAA Database Systems for Advanced Applications","17","17_4 S Lee;Lawrence J Henschen<","184"
"185","S Lee;Lawrence J Henschen","Evaluation of Recursive Queries with Extended Rules in Deductive Databases ","IEEE Trans Knowl Data Eng","17","17_5 S Lee;Lawrence J Henschen<","185"
"186","S Lee;Lawrence J Henschen","Substitution-based Compilation of Extended Rules in Deductive Databases ","CADE Conference Automated Deduction","17","17_6 S Lee;Lawrence J Henschen<","186"
"187","S Lee;Lawrence J Henschen","Semantics and Properties of Existential Quantifiers in Deductive Databases ","Inf Process Lett","17","17_7 S Lee;Lawrence J Henschen<","187"
"188","S Lee;Jin Seon Hong ; Larry Kerschberg","A Popularity-Driven Caching Scheme for Meta-search Engines: An Empirical Study ","DEXA Database and Expert Systems Applications","17","17_8 S Lee;Jin Seon Hong ; Larry Kerschberg<","188"
"189","S Lee;H J Jeong;S H Lee; S H Lee","An Integrated Benchmark Suite for Database Systems ,","Proceedings of the IASTED International Conference Information Systems and Databases pages","17","17_9 S Lee;H J Jeong;S H Lee; S H Lee<","189"
"190","S Lee;Anmo Jeong ; Byoungju Choi ; Dong-Sub Cho ; Hwan-Seung Yong ; Ki-Joon Chae ; Kiho Lee ; Meejeong Lee ; Myung Kim ; Seung-Soo Park ; Won Kim","The Chamois Component-Based Knowledge Engineering Framework ","IEEE Computer","17","17_10 S Lee;Anmo Jeong ; Byoungju Choi ; Dong-Sub Cho ; Hwan-Seung Yong ; Ki-Joon Chae ; Kiho Lee ; Meejeong Lee ; Myung Kim ; Seung-Soo Park ; Won Kim<","190"
"191","S Lee;Anmo Jeong ; Byoungju Choi ; Dong-Sub Cho ; Ho-Sook Kim ; Hwan-Seung Yong ; Jung-Won Lee ; Ki-Joon Chae ; Kiho Lee ; Meejeong Lee ; Minsoo Lee ; Myung Kim ; Seung-Soo Park ; Wol-Young Lee ; Won Kim","The Chamois Reconfigurable Data-Mining Architecture ","Journal of Object Technology","17","17_11 S Lee;Anmo Jeong ; Byoungju Choi ; Dong-Sub Cho ; Ho-Sook Kim ; Hwan-Seung Yong ; Jung-Won Lee ; Ki-Joon Chae ; Kiho Lee ; Meejeong Lee ; Minsoo Lee ; Myung Kim ; Seung-Soo Park ; Wol-Young Lee ; Won Kim<","191"
"192","S Lee;P C Kim;H I Choi;Y I Lee;S H Lee;M J Kim; S H Lee","MIDAS: Design Philosophy and Internals,","Proceedings of the Eleventh Annual IEEE International Conference Computers and Communications","17","17_12 S Lee;P C Kim;H I Choi;Y I Lee;S H Lee;M J Kim; S H Lee<","192"
"193","S Lee;Sung Jin Kim","Implementation of a Web Robot and Statistics on the Korean Web ","Human Society Internet","17","17_13 S Lee;Sung Jin Kim<","193"
"194","S Lee;S J Kim;S H Lee; S H Lee","Implementation of a Web Robot and Statistics on the Korean Web,","Springer Verlag Lecture Notes Computer Science pages","17","17_14 S Lee;S J Kim;S H Lee; S H Lee<","194"
"195","S Lee;B M Kim;S H Lee;S R Maeng;J W Cho; S H Lee","AND Parallelism in Connection Graph Proof Procedure,","Proceedings of the Pacific Rim International Conference Artificial Intelligence Seoul pages","17","17_15 S Lee;B M Kim;S H Lee;S R Maeng;J W Cho; S H Lee<","195"
"196","S Lee;Sung Jin Kim","An Improved Computation of the PageRank Algorithm ","ECIR European Conference Information Retrieval Research","17","17_16 S Lee;Sung Jin Kim<","196"
"197","S Lee;B M Kim;S H Lee;S R Maeng;J W Cho; S H Lee","A New Algorithm for Subsumption Test,","Proceedings of the International Conference Fifth Generation Computer Systems","17","17_17 S Lee;B M Kim;S H Lee;S R Maeng;J W Cho; S H Lee<","197"
"198","S Lee;Sung Jin Kim ; Won Kim","The BORD Benchmark for Object-Relational Databases ","DEXA Database and Expert Systems Applications","17","17_18 S Lee;Sung Jin Kim ; Won Kim<","198"
"199","S Lee;C S Kim;S H Lee; S H Lee","Trend and Market Analysis on Relational Database Systems in UNIX in Korean ,","Weekly Technical Reviews pages Electronics and Telecommunications Research Institute","17","17_19 S Lee;C S Kim;S H Lee; S H Lee<","199"
"200","S Lee;S H Lee; S H Lee","Validating Transaction Consistency in Database Systems, in Proceedings of the nd Euromicro Conference,","IEEE Computer Society pages Prague","17","17_20 S Lee;S H Lee; S H Lee<","200"
"201","S Lee;S H Lee;L J Henschen; S H Lee","Evaluation of Recursive Queries Extended Rules in Deductive Databases,","IEEE Trans Knowledge and Data Engineering pages","17","17_21 S Lee;S H Lee;L J Henschen; S H Lee<","201"
