,Coauthor,Paper,Journal,AuthorID,PaperNO,PaperID,Author
138,Y Chen;Hanqing Lu ; Xiang-Yan Zeng ; Zensho Nakao,An ICA-Based Illumination-Free Texture Model and Its Application to Image Retrieval ,IEEE Pacific Rim Conference Multimedia,11,71,138,YChen
139,Y Chen;Y -W Chen;Z Nakao;M Iguchi;S Tamura, An evolutionary algorithm for image restoration, Proc of IEEE International Conference Neural Networks and Signal Processing Nanjing,11,39,139,YChen
140,Noel Mendoza;Yen-Wei Chen;Zensho Nakao,A hybrid EA approach to multisensor image super-resolution,Proc of Int Tech Conf Circuits Systems Computers and Communications Tokushima,11,72,140,YChen
141,Y Chen; Chauchin Su ; Shyh-Jye Jou ; Yuan-Tzu Ting,Metrology for analog module testing using analog testability bus ,ICCAD International Conference Computer Aided Design,12,1,141,YChen
142,Y Chen; Chauchin Su ; Chung-Len Lee,Analog Metrology and Stimulus Selection in a Noisy Environment ,Asian Test Symposium,12,2,142,YChen
143, Chauchin Su ; Shing Tenchen ; Yi-Ren Cheng,Analog signal metrology for mixed signal ICs ,Asian Test Symposium,12,3,143,YChen
144,Y Chen; Chauchin Su ; Shyh-Jye Jou,Intrinsic response for analog module testing using an analog testability bus ,ACM Trans Design Autom Electr Syst,12,4,144,YChen
145,Y Chen; Chauchin Su ; Shyh-Jye Jou,Parasitic Effect Removal for Analog Measurement in P Environment ,ITC International Test Conference,12,5,145,YChen
146,Y Chen; Chauchin Su ; Shung-Won Jeng,Boundary scan BIST methodology for reconfigurable systems ,ITC International Test Conference,12,6,146,YChen
147,Y Chen; Chauchin Su ; Chung-Len Lee ; Gen-Nan Chen ; Mu-Jeng Huang,All Digital Built-in Delay and Crosstalk Measurement for On-Chip Buses ,DATE Design Automation and Test Europe,12,7,147,YChen
148,Y Chen; C L Lee ; J R Chen,A Scalable Architecture for Differentiated Services ,ICDCS International Conference Distributed Computing Systems Workshops,13,1,148,YChen
149,Y Chen; C L Lee ; H Y Liao,An Efficient TCP Flow Control and Fast Recovery Scheme for Lossy Networks ,ICN International Competition Network,13,2,149,YChen
150,Y Chen; H C Hong,Design and Implementation of a Web-Based Bulletin System for Official Documents ,COMPSAC International Computer Software and Applications Conference,13,3,150,YChen
151,Y Chen; H C Hong,Design and Implementation of a Web-Based Real-Time Interactive Collaboration Environment ,FTDCS Future Trends Distributed Computing Systems,13,4,151,YChen
152,Y Chen; H C Hong,Design and Practice of a Dispatch Server Architecture ,FTDCS Future Trends Distributed Computing Systems,13,5,152,YChen
153,Y Chen; T I Chen,An Approach to Isochronous Slot Reuse for Multimedia Services on DQDB Network ,FTDCS Future Trends Distributed Computing Systems,13,6,153,YChen
154,Y Chen; Tsau Young Lin,A Congestion Control Approach for LAN/MAN Interconnection via ATM ,INFOCOM The Conference Computer Communications,13,7,154,YChen
155,Y Chen;Cheng-Yan Kao ; Jinn-Moon Yang ; Jorng-Tzong Horng,Applying Family Competition to Evolution Strategies for Constrained Optimization ,Evolutionary Programming,14,13,155,YChen
156,Y Chen;A Singh;D E Goldberg;Y -p Chen, Modified linkage learning genetic algorithm for difficult non-stationary problems ,Proceedings of Genetic and Evolutionary Computation Conference GECCO The Genetic and Evolutionary Computation Conference Poster session,14,14,156,YChen
157,Y Chen;A Sinha;Y -p Chen;D E Goldberg, Designing efficient genetic and evolutionary algorithm hybrids ,Hart W E Krasnogor N Smith J Eds Recent Advances Memetic Algorithms and Related Search Technologies Chapter N A N A Springer Verlag press,14,15,157,YChen
158,Y Chen;J -M Yang;Y -p Chen;J -T Horng;C -Y Kao,Applying family competition to evolution strategies for constrained optimization ,Lecture Notes Computer Science LNCS SCI Scalable Coherent Interface Expanded,14,16,158,YChen
159,Y Chen;Ali Yassine ; David E Goldberg ; Tian-Li Yu,Genetic Algorithm Design Inspired by Organizational Theory: Pilot Study of a Dependency Structure Matrix Driven Genetic Algorithm ,GECCO The Genetic and Evolutionary Computation Conference,14,17,159,YChen
160,Y Chen;T -L Yu;D E Goldberg;A A Yassine;Y -p Chen, Genetic algorithm design inspired by organizational theory: Pilot study of a dependency structure matrix driven genetic algorithm ,Proceedings of Artificial Neural Networks Engineering ANNIE,14,18,160,YChen
161,Y Chen;T -L Yu;D E Goldberg;A A Yassine;Y -p Chen, A genetic algorithm design inspired by organizational theory: A pilot study of a dependency structure matrix driven genetic algorithm, Technical Report Genetic Algorithms Laboratory Department of General Engineering University of at,14,19,161,YChen
162,Y Chen;T -L Yu;Y -p Chen;D E Goldberg, An adaptive sampling scheme for genetic algorithms on the sampled OneMax problem, Technical Report N A Genetic Algorithms Laboratory Department of General Engineering University of at preparation,14,20,162,YChen
163,Y Chen;Y -p Chen;D E Goldberg, Convergence time for the linkage learning genetic algorithm, Technical Report N A Genetic Algorithms Laboratory Department of General Engineering University of at preparation,14,1,163,YChen
164,Y Chen;Y -p Chen;D E Goldberg, An analysis of a reordering operator tournament selection on a GA-hard problem, Technical Report Genetic Algorithms Laboratory Department of General Engineering University of at,14,2,164,YChen
165,Y Chen;Y -p Chen;D E Goldberg, Introducing start expression genes to the linkage learning genetic algorithm, Technical Report Genetic Algorithms Laboratory Department of General Engineering University of at,14,3,165,YChen
166,Y Chen;Y -p Chen, Using start expression genes for building-block separation in the linkage learning genetic algorithm ,Proceedings of Genetic and Evolutionary Computation Conference GECCO The Genetic and Evolutionary Computation Conference Graduate student workshop,14,4,166,YChen
167,Y Chen;Y -p Chen;D E Goldberg, A survey of genetic linkage learning techniques, Technical Report N A Genetic Algorithms Laboratory Department of General Engineering University of at preparation,14,5,167,YChen
168,Y Chen;Y -p Chen;J -T Horng;C -Y ,Stochastic sketching: A new method for global optimization ,Soft Computing Kao,14,6,168,YChen
169,Y Chen;Y -p Chen;D E Goldberg, Tightness time for the linkage learning genetic algorithm, Technical Report Genetic Algorithms Laboratory Department of General Engineering University of at,14,7,169,YChen
170,Y Chen;David E Goldberg,Tightness Time for the Linkage Learning Genetic Algorithm ,GECCO The Genetic and Evolutionary Computation Conference,14,10,170,YChen
171,Y Chen;David E Goldberg,An Analysis of a Reordering Operator with Tournament Selection on a GA-Hard Problem ,GECCO The Genetic and Evolutionary Computation Conference,14,8,171,YChen
172,Y Chen;J -T Horng;Y -p Chen;C -Y Kao, A theoretical aspect of a stochastic sketching method for global optimization ,Journal of Information Science and Engineering JISE SCI Scalable Coherent Interface Expanded,14,11,172,YChen
173,Y Chen;David E Goldberg,Introducing Start Expression Genes to the Linkage Learning Genetic Algorithm ,PPSN Parallel Problem Solving from Nature,14,9,173,YChen
174,Y Chen;W -r Jih;Y -p Chen;J Hsu,A comparative study of genetic algorithms for vehicle routing time constraints ,Proceedings of International Conference Artificial Intelligence Kaohsiung National Sun Yat Sen University,14,12,174,YChen
175,Y Chen; Chia-Tai Chan ; Pi-Chung Wang ; Wei-Chun Tseng,A Fast Packet Classification by Using Enhanced Tuple Pruning ,Protocols for High Speed Networks,15,1,175,YChen
176,Y Chen; Chia-Tai Chan ; Pi-Chung Wang ; Wei-Chun Tseng,Gigabit Packet Classification by Using Lookahead Caching ,COMPSAC International Computer Software and Applications Conference,15,2,176,YChen
177,Y Chen; Chia-Tai Chan ; Pi-Chung Wang ; Shuo-Cheng Hu ; Yu-Chen Shin,Hardware-based IP Routing Lookup with Incremental Update ,ICPADS International Conference Parallel and Distributed Systems,15,3,177,YChen
178,Y Chen; Chia-Tai Chan ; Pi-Chung Wang,A Fast Table Update Scheme for High-Performance IP Forwarding ,ICPADS International Conference Parallel and Distributed Systems,15,4,178,YChen
179,Y Chen; Chia-Tai Chan ; Pi-Chung Wang,An efficient traffic control scheme for TCP over ATM GFR services ,Computer Networks,15,5,179,YChen
180,Y Chen; Chia-Tai Chan ; Pi-Chung Wang,A Fast IP Routing Lookup Scheme ,ICC International Conference Communications,15,6,180,YChen
181,Y Chen; Jin-Ru Chen,Improving Data Transport Performance Through SSCOP with Rate-Based Flow Control ,Perform Eval,15,7,181,YChen
182,Y Chen; Mumin Song ; Ning Xi ; Weihua Sheng,Graph-based Surface Merging in CAD-guided Dimensional Inspection of Automotive Parts ,ICRA International Conference Robotics and Automation,16,1,182,YChen
183,Y Chen; James S Rankin III ; Mumin Song ; Ning Xi ; Weihua Sheng,Automated CAD-Guided Automobile Part Dimensional Inspection ,ICRA International Conference Robotics and Automation,16,2,183,YChen
184,Y Chen; Heping Chen ; Mumin Song ; Ning Xi ; Weihua Sheng,Automated Robot Trajectory Planning for Spray Painting of Free-Form Surfaces in Automotive Manufacturing ,ICRA International Conference Robotics and Automation,16,3,184,YChen
185,Y Chen; Klaus-Peter Beier,Highlight-line algorithm for realtime surface-quality assessment ,Computer Aided Design,16,4,185,YChen
186,Y Chen; Fuhua Cheng ; Jun-Hai Yong ; Kenjiro T Miura ; Paul Stewart,Dynamic highlight line generation for locally deforming NURBS surfaces ,Computer Aided Design,16,5,186,YChen
187,Y Chen; Dimitris Papageorgiou ; Klaus-Peter Beier,Direct highlight line modification on nurbs surfaces ,Computer Aided Geometric Design,16,6,187,YChen
188,Y Chen; D F Wong,On Retiming for FPGA Logic Module Minimization ,ICCD International Conference Computer Design,17,1,188,YChen
189,Y Chen; Ashih D Mehta ; D F Wong ; Lawrence T Pileggi ; Noel Menezes,Clustering and Load Balancing for Buffered Clock Tree Synthesis ,ICCD International Conference Computer Design,17,2,189,YChen
190,Y Chen; D F Wong,A Graph Theoretic Approach to Feed-Through Pin Assignment ,ISCAS IEEE International Symposium Circuits and Systems,17,3,190,YChen
191,Y Chen; D F Wong ; Ting-Chi Wang,A Graph Partitioning Problem for Multiple-chip Design ,ISCAS IEEE International Symposium Circuits and Systems,17,4,191,YChen
192,Y Chen; D F Wong,On optimal approximation of orthogonal polygons ,ISCAS IEEE International Symposium Circuits and Systems,17,5,192,YChen
193,Y Chen; Chung-Ping Chen ; D F Wong,Optimal Wire-Sizing Formular Under the Elmore Delay Model ,DAC Design Automation Conference,17,6,193,YChen
194,Y Chen;,,,18,0,194,YChen
195,Y Chen;G W Chang;Y C Chen, Colorimetric Modeling for Vision System , Journal of Electronic Imaging,18,1,195,YChen
196,Y Chen;Y J Chang;Y C Chen," Development of a Video Realistic Virtual Conferencing System, ",Proceedings of International Symposium Communications,18,2,196,YChen
197,Y Chen;Y J Chang;C C Chen;J C Chou;Y C Chen, Development of a Multi-User Virtual Conference System Using a Layered Audio-Visual Integration , Proc of Workshop Internet Distributed Systems,18,3,197,YChen
198,Y Chen;G W Chang;Y C Chen;K L Huang," Adaptive Color Controller for Image Scanning and Printing Devices, ",Proc of International Conference Image Processing,18,4,198,YChen
199,Y Chen;Y J Chang;Y C Chen," Facial Model Adaptation from a Monocular Image Sequence using a Textured Polygonal Model, ",Signal Processing Image Communication,18,5,199,YChen
200,Y Chen;S Chang;Y C Chen," Vibration Control of Industrial Robot, ",NSC E Report,18,6,200,YChen
201,Y Chen;Y J Chang;C C Chien;Y C Chen," Video Realistic Avatar for Virtual Face-To-Face Conferencing, ", by IEEE International Conference Multimedia and Expo,18,7,201,YChen
202,Y Chen;Y J Chang;C C Chen;J C Chou;Y C Chen, Virtual Talk: A Model-based Virtual Phone Using a Layered Audio-Visual Integration , Proc of International Conference Multimedia and Expo,18,8,202,YChen
203,Y Chen;Y J Chang;C C Chen;J C Chou;Y C Chen, Implementation of a Virtual Chat Room for Multimedia Communications , Proc of nternational Workshop Multimedia Signal Processing,18,9,203,YChen
204,Y Chen;C M Wu;Y C Chen;K S Hsieh," Ultrasonic Liver Image Classification Through Multiresolution Fractal Features, ",Proc of Workshop Computer Vision Graphics and Image Processing,18,220,204,YChen
205,Y Chen;C M Wu;Y C Chen," Ultrasonic Liver Tissue Classification Through Fractal Geometry, ",Proc of IPPR Conference Computer Vision Graphics and Image Processing,18,221,205,YChen
206,Y Chen;C M Wu;Y C Chen;K S Hsieh," Image Processing Techniques for the Classification of Liver Images, ",GORDON and BREACH International Series Engineering Technology and Applied Science Volume Medical Imaging Techniques and Application,18,222,206,YChen
207,Y Chen;C M Wu;Y C Chen," Multi-Theshold Dimension Vector for Texture Analysis and its Application to Liver Tissue Classification, ",Pattern Recognition,18,223,207,YChen
208,Y Chen;J K Hwang;Y C Chen," Analysis of an Automatic Sinusoidal Detector FFT and Cell- averaging Processor, ",Journal of the Chinese Institute of Engineers,18,150,208,YChen
209,Y Chen;J K Hwang;Y C Chen," On the Performance of the Alternating Maximum Likelihood Notching Algorithm, ",Proc of IEEE TENCON HongKong,18,151,209,YChen
210,Y Chen;C M Wu;W S Chou;Y C Chen;K S Hsieh," -stage Liver Tissue Classification Through Fractal Geometry, ",Journal of the Chinese Institute of Engineers,18,224,210,YChen
211,Y Chen;C M Wu;Y C Chen," Statistical Feature Matrix for Texture Analysis, ",Graphical Models and Image Processing CVGIP Graphical Model and Image Processing,18,225,211,YChen
212,Y Chen;J K Hwang;Y C Chen," Real_Time Computation of the Maximum Likelihood Criterion for Some Superimposed Signals Problems, ",Electronics Letters,18,152,212,YChen
213,Y Chen;C M Wu;Y C Chen;K S Hsieh," Texture Features for Classification of Ultrasonic Liver Image, ",IEEE Trans Medical Imaging,18,226,213,YChen
214,Y Chen;J K Hwang;Y C Chen," Superresolution Frequency Estimation by Alternating Notch- Periodogram, ",IEEE Trans Signal Processing,18,153,214,YChen
215,Y Chen;Y C Chen,"VLSI Circuit Design for High-Speed Motion Estimator,", ITRI CCL Constraints Computational Logics Project Report,18,50,215,YChen
216,Y Chen;T F Yang;J K Hwang;Y C Chen," -D DOA Estimation by Polynomial Approach, ",International Symposium Communications ISCOM,18,227,216,YChen
217,Y Chen;Y C Chen J -F Kiang;L G Shi, Ka-Band Channel Simulation on LEO Satellite , by IEEE Transactions Antennas and Propagation,18,154,217,YChen
218,Y Chen;C M Chen;Y C Chen;H H Shen," VLSI Architecture Design of a High-Speed Motion Estimator for HDTV Application, ",International Symposium Communications,18,51,218,YChen
219,Y Chen;T F Yang;J K Hwang;Y C Chen," -DOA Estimation by Polynomial Approach, ",International Symposium Communications ISCOM,18,228,219,YChen
220,Y Chen;M F Lan;Y C Chen;Y C Chuang;E Hsi," From DCT-based to Wavelet-based Video Transcoding Algorithm and Architecture Design, ",Proceedings of,18,155,220,YChen
221,Y Chen;Y C Chen;C M Chen," VLSI Architecture for High-Speed Motion Estimator Using the Hierachical Block Matching Algorithm, ", IPPR Conference Computer Vision Graphics and Image Processing,18,52,221,YChen
222,Y Chen;Y R Yang;Y C Chen," MPEG-based Coding Algorithm for DTV, ",Signal Processing of HDTV Elsevier Science Publishers,18,229,222,YChen
223,Y Chen;W L Lee;Y C Chen;K S Hsieh," Ultrasonic Liver Tissues Classification by Fractal Feature Vector Based on M-Band Wavelet Transform, ",Proceedings of,18,156,223,YChen
224,Y Chen;Y C Chen;C H Chou," VLSI Architecture in Real-time Interframe Coding for HDTV Applications, ",Signal Processing of HDTV III Elsevier Science Publishers,18,53,224,YChen
225,Y Chen;W L Lee;Y C Chen;K S Hsieh," Robust Calculation of Fractal Dimension of Images and its Applications to Classiflication of Ultrasonic Liver Images and Texture Images, ",Proceedings of IEEE International Symposium Circuits and Systems,18,157,225,YChen
226,Y Chen;Y C Chen;H H Shen," VLSI Architectures for High-Speed Motion Estimator, ",Signal Processing of HDTV IV Elsevier Science Publishers,18,54,226,YChen
227,Y Chen;F C Leou;Y C Chen," A Contour-based Image Coding Technique its Texture Information Reconstructed by Polyline Representation, ",Signal Processing,18,158,227,YChen
228,Y Chen;Y C Chen;H H Shen," VLSI Architectures for High Speed Motion Estimator, ",Proceedings of International Workshop HDTV Kawasaki,18,55,228,YChen
229,Y Chen;F J Leou;Y C Chen," Encoding of Arbitrary Curves Based on the Segmentation of Chain Code Sequence, ",Proc of Telecommunication Symposium,18,159,229,YChen
230,Y Chen;Y C Chen;C H Chou," VLSI Architectures in Real-time Interframe Coding for HDTV Applications, ", IEEE Workshop Visual Signal Processing and Communications revised form also by the Fourth International Wokrshop HDTV and beyond,18,56,230,YChen
231,Y Chen;Chih-Chung Chen ; Jen-Chung Chou ; Yao-Jen Chang,Virtual Talk: A Model-Based Virtual Phone using a Layered Audio-Visual Integration ,IEEE International Conference Multimedia and Expo I,18,57,231,YChen
